experiment,dataset,model,cond_class,stratum,base_correct,n_pairs,metric,numerator,denominator,variant_id,num,den,rate
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,a,S0,wrong,18460,df,DF_clean,DD_clean,DF_clean__DD_clean,6297,7508,0.8387053809270112
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_raw,D_all,A_raw__D_all,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_raw,D_paired,A_raw__D_paired,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_raw,D_clean,A_raw__D_clean,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_paired,D_all,A_paired__D_all,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_paired,D_paired,A_paired__D_paired,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_paired,D_clean,A_paired__D_clean,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_clean,D_all,A_clean__D_all,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_clean,D_paired,A_clean__D_paired,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,adopt,A_clean,D_clean,A_clean__D_clean,0,35460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,all,35460,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_raw,D_all,A_raw__D_all,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_raw,D_paired,A_raw__D_paired,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_raw,D_clean,A_raw__D_clean,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_paired,D_all,A_paired__D_all,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_paired,D_paired,A_paired__D_paired,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_paired,D_clean,A_paired__D_clean,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_clean,D_all,A_clean__D_all,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_clean,D_paired,A_clean__D_paired,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,adopt,A_clean,D_clean,A_clean__D_clean,0,17000,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,correct,17000,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_raw,D_all,A_raw__D_all,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_raw,D_paired,A_raw__D_paired,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_raw,D_clean,A_raw__D_clean,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_paired,D_all,A_paired__D_all,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_paired,D_paired,A_paired__D_paired,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_paired,D_clean,A_paired__D_clean,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_clean,D_all,A_clean__D_all,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_clean,D_paired,A_clean__D_paired,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,adopt,A_clean,D_clean,A_clean__D_clean,0,18460,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma3-27b-it,d,S0,wrong,18460,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,2163,17730,0.12199661590524535
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,615,15855,0.03878902554399243
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,466,15010,0.031045969353764157
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,615,17730,0.03468697123519458
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,615,15855,0.03878902554399243
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,466,15010,0.031045969353764157
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,466,17730,0.026283135927805977
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,466,15855,0.029391359192683698
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,466,15010,0.031045969353764157
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,2523,17720,0.14238148984198645
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_moved,DF_raw__DD_moved,2523,3939,0.6405178979436406
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_clean,DF_raw__DD_clean,2285,3496,0.653604118993135
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_all,DF_moved__DD_all,2523,17720,0.14238148984198645
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_moved,DF_moved__DD_moved,2523,3939,0.6405178979436406
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_clean,DF_moved__DD_clean,2285,3496,0.653604118993135
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_all,DF_clean__DD_all,2285,17720,0.12895033860045146
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_moved,DF_clean__DD_moved,2285,3939,0.58009647118558
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_clean,DF_clean__DD_clean,2285,3496,0.653604118993135
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_raw,D_all,A_raw__D_all,1230,10425,0.11798561151079137
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_raw,D_paired,A_raw__D_paired,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_raw,D_clean,A_raw__D_clean,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_paired,D_all,A_paired__D_all,177,10425,0.01697841726618705
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_paired,D_paired,A_paired__D_paired,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_paired,D_clean,A_paired__D_clean,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_clean,D_all,A_clean__D_all,177,10425,0.01697841726618705
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_clean,D_paired,A_clean__D_paired,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,adopt,A_clean,D_clean,A_clean__D_clean,177,9264,0.01910621761658031
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_raw,DD_all,DF_raw__DD_all,716,10425,0.0686810551558753
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_raw,DD_moved,DF_raw__DD_moved,716,1163,0.6156491831470335
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_raw,DD_clean,DF_raw__DD_clean,716,1055,0.6786729857819905
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_moved,DD_all,DF_moved__DD_all,716,10425,0.0686810551558753
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_moved,DD_moved,DF_moved__DD_moved,716,1163,0.6156491831470335
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_moved,DD_clean,DF_moved__DD_clean,716,1055,0.6786729857819905
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_clean,DD_all,DF_clean__DD_all,716,10425,0.0686810551558753
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_clean,DD_moved,DF_clean__DD_moved,716,1163,0.6156491831470335
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,correct,10425,df,DF_clean,DD_clean,DF_clean__DD_clean,716,1055,0.6786729857819905
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_raw,D_all,A_raw__D_all,929,7295,0.1273474982864976
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_raw,D_paired,A_raw__D_paired,434,6581,0.06594742440358609
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_raw,D_clean,A_raw__D_clean,285,5737,0.04967753181105107
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_paired,D_all,A_paired__D_all,434,7295,0.05949280328992461
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_paired,D_paired,A_paired__D_paired,434,6581,0.06594742440358609
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_paired,D_clean,A_paired__D_clean,285,5737,0.04967753181105107
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_clean,D_all,A_clean__D_all,285,7295,0.03906785469499657
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_clean,D_paired,A_clean__D_paired,285,6581,0.043306488375626805
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,adopt,A_clean,D_clean,A_clean__D_clean,285,5737,0.04967753181105107
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_raw,DD_all,DF_raw__DD_all,1807,7295,0.2477039067854695
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_raw,DD_moved,DF_raw__DD_moved,1807,2776,0.6509365994236311
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_raw,DD_clean,DF_raw__DD_clean,1569,2441,0.642769356820975
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_moved,DD_all,DF_moved__DD_all,1807,7295,0.2477039067854695
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_moved,DD_moved,DF_moved__DD_moved,1807,2776,0.6509365994236311
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_moved,DD_clean,DF_moved__DD_clean,1569,2441,0.642769356820975
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_clean,DD_all,DF_clean__DD_all,1569,7295,0.21507882111034957
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_clean,DD_moved,DF_clean__DD_moved,1569,2776,0.5652017291066282
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,a,S0,wrong,7295,df,DF_clean,DD_clean,DF_clean__DD_clean,1569,2441,0.642769356820975
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,0,17730,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_raw,D_all,A_raw__D_all,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_raw,D_paired,A_raw__D_paired,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_raw,D_clean,A_raw__D_clean,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_paired,D_all,A_paired__D_all,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_paired,D_paired,A_paired__D_paired,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_paired,D_clean,A_paired__D_clean,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_clean,D_all,A_clean__D_all,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_clean,D_paired,A_clean__D_paired,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,adopt,A_clean,D_clean,A_clean__D_clean,0,10425,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,correct,10425,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_raw,D_all,A_raw__D_all,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_raw,D_paired,A_raw__D_paired,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_raw,D_clean,A_raw__D_clean,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_paired,D_all,A_paired__D_all,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_paired,D_paired,A_paired__D_paired,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_paired,D_clean,A_paired__D_clean,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_clean,D_all,A_clean__D_all,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_clean,D_paired,A_clean__D_paired,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,adopt,A_clean,D_clean,A_clean__D_clean,0,7295,0.0
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-31b-it,d,S0,wrong,7295,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,2225,17730,0.12549351381838691
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,1056,15896,0.06643180674383492
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,809,14772,0.054765773084213376
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,1056,17730,0.05956006768189509
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,1056,15896,0.06643180674383492
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,809,14772,0.054765773084213376
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,809,17730,0.04562887760857304
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,809,15896,0.050893306492199294
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,809,14772,0.054765773084213376
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,4583,17729,0.2585030176546901
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_raw,DD_moved,DF_raw__DD_moved,4583,7562,0.6060565987833907
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_raw,DD_clean,DF_raw__DD_clean,4111,6730,0.6108469539375929
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_moved,DD_all,DF_moved__DD_all,4583,17729,0.2585030176546901
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_moved,DD_moved,DF_moved__DD_moved,4583,7562,0.6060565987833907
experiment_anchor_strengthen_prompt,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_moved,DD_clean,DF_moved__DD_clean,4111,6730,0.6108469539375929
